文章編號,永久連結,貼文訊息,類型,國家／地區,語言,已發佈,廣告受眾目標設定,Lifetime Post Total Reach,Lifetime Post organic reach,Lifetime Post Paid Reach,Lifetime Post Total Impressions,Lifetime Post Organic Impressions,Lifetime Post Paid Impressions,Lifetime Engaged Users,Lifetime Matched Audience Targeting Consumers on Post,Lifetime Matched Audience Targeting Consumptions on Post,Lifetime Negative Feedback from Users,Lifetime Negative Feedback,Lifetime Post Impressions by people who have liked your Page,Lifetime Post reach by people who like your Page,Lifetime Post Paid Impressions by people who have liked your Page,Lifetime Paid reach of a post by people who like your Page,Lifetime People who have liked your Page and engaged with your post,Lifetime Organic views to 95%,Lifetime Organic views to 95%,Lifetime Paid views to 95%,Lifetime Paid views to 95%,Lifetime Organic Video Views,Lifetime Organic Video Views,Lifetime Paid Video Views,Lifetime Paid Video Views,Lifetime Average time video viewed,Lifetime Video length
,,,,,,,,"Lifetime: The number of people who had your Page's post enter their screen. Posts include statuses, photos, links, videos and more. (Unique Users)",Lifetime: The number of people who had your Page's post enter their screen through unpaid distribution. (Unique Users),Lifetime: The number of people who had your Page's post enter their screen through paid distribution such as an ad. (Unique Users),"Lifetime: The number of times your Page's post entered a person's screen. Posts include statuses, photos, links, videos and more. (Total Count)",Lifetime: The number of times your Page's posts entered a person's screen through unpaid distribution. (Total Count),Lifetime: The number of times your Page's post entered a person's screen through paid distribution such as an ad. (Total Count),"Lifetime: The number of unique people who engaged in certain ways with your Page post, for example by commenting on, liking, sharing, or clicking upon particular elements of the post. (Unique Users)",Lifetime: The number of people who matched the audience targeting that clicked anywhere in your post on News Feed. (Unique Users),Lifetime: The number of clicks anywhere in your post on News Feed from the user that matched the audience targeting on it. (Total Count),Lifetime: The number of people who have given negative feedback to your post. (Unique Users),Lifetime: The number of times people have given negative feedback to your post. (Total Count),Lifetime: The number of impressions of your Page post to people who have liked your Page. (Total Count),Lifetime: The number of people who saw your Page post because they've liked your Page (Unique Users),Lifetime: The number of paid impressions of your Page post to people who have liked your Page. (Total Count),Lifetime: The number of people who like your Page and who saw your Page post in an ad or sponsored story. (Unique Users),Lifetime: The number of people who have liked your Page and clicked anywhere in your posts. (Unique Users),Lifetime: Number of times your video was viewed to 95% of its length without any paid promotion. (Unique Users),Lifetime: Number of times your video was viewed to 95% of its length without any paid promotion. (Total Count),Lifetime: Number of times your video was viewed to 95% of its length after paid promotion. (Unique Users),Lifetime: Number of times your video was viewed to 95% of its length after paid promotion. (Total Count),Lifetime: Number of times your video was viewed for more than 3 seconds without any paid promotion. (Unique Users),Lifetime: Number of times your video was viewed for more than 3 seconds without any paid promotion. (Total Count),Lifetime: Number of times your video was viewed more than 3 seconds after paid promotion. (Unique Users),Lifetime: Number of times your video was viewed more than 3 seconds after paid promotion. (Total Count),Lifetime: Average time video viewed (Total Count),Lifetime: Length of a video post (Total Count)
127628276929_10157202326921930,https://www.facebook.com/cwgroup/posts/10157202326921930,【30年前的20倍！小孩一出生就要背債26萬元】  根據中央政府提出的最新預算，明年的未償債務餘額飆高超過6兆1千億元，人均負債更將達到史上新高。是哪些背後原因，讓這個洞愈補愈大？  🔥更多精彩內容，請看《台灣起跑　亞洲新熱點》https://bit.ly/33yzpCl,Link,,,10/10/20, ,28490,28490,0,31627,31627,0,580,443,511,2,2,29738,26815,0,0,525,0,0,0,0,0,0,0,0,0,0
127628276929_10157199378201930,https://www.facebook.com/cwgroup/posts/10157199378201930,【問題是出在能力還是慣性？解放心中大象，幫助自己順利達成目標】 ⠀ 我們的慣性就像數千公斤重的大象，他人很難撼動。別人的建議往往很難讓我們接受，真正能夠促成我們改變的，要靠「自我覺察」。 ⠀ 🌻延伸閱讀【停止壓抑！在情緒潰堤成洪水猛獸前好好疏導】https://bit.ly/33EZf7C 🌻天下好書推薦《薩提爾的自我覺察練習：學會了，就能突破內在盲點，達成人生目標》https://bit.ly/3iGiiTt,Link,,,10/10/20, ,25456,25456,0,28039,28039,0,329,261,288,1,1,26453,23951,0,0,292,0,0,0,0,0,0,0,0,0,0
127628276929_10157202317921930,https://www.facebook.com/cwgroup/posts/10157202317921930,#off學【台灣流行音樂界等了16年的夢，卻異常沈重】  在音樂界有「音樂精靈」之稱，人人稱她為「小玲老師」的黃韻玲，從詞曲創作、編曲、評審到主持、演出舞台劇都難不倒她。如今，她多了另一個身份——台北流行音樂中心董事長。  「就像編曲一樣，」她如何從無到有打造北流？,Link,,,10/10/20, ,30777,30777,0,34009,34009,0,535,461,479,0,0,31990,28886,0,0,484,0,0,0,0,0,0,0,0,0,0
127628276929_10157204088821930,https://www.facebook.com/cwgroup/posts/10157204088821930,【強化後備戰力，更應該從這些訓練開始】  號稱史上最硬教召，從原本的7天變14天，同時也會增加裝甲、砲兵等專業訓練。  然而，後備部隊不該只是現有部隊組織的延長，而是彌補國軍的戰力空隙與守備弱點的另一種部隊。後備部隊的訓練重點，更應該加強在這些部分→,Link,,,10/10/20, ,31845,31845,0,35015,35015,0,963,855,1042,0,0,32853,29555,0,0,872,0,0,0,0,0,0,0,0,0,0
127628276929_10157202297641930,https://www.facebook.com/cwgroup/posts/10157202297641930,【是什麼關鍵原因，讓有輪行李箱瞬間爆紅？】  不論出差或旅行，多半會帶著有輪行李箱，方便拖行不用一直扛著行李，這已成了出遠門必備行頭。但你知道有輪行李箱早在1887年就被發明出來，卻等到100年後才真正流行，為什麼呢？,Link,,,10/10/20, ,20418,20418,0,22566,22566,0,475,454,475,1,1,21091,18993,0,0,441,0,0,0,0,0,0,0,0,0,0
127628276929_10157199724671930,https://www.facebook.com/cwgroup/posts/10157199724671930,【適應疫情新生活】#冰島的方式太療癒 　 全球陷入 COVID-19 陰霾已超過半年，各地疫情在長期抗戰下逐漸穩定，民眾也漸漸在非比尋常之中找到「新日常」，適應流行病後的防疫新生活──同時，也有些因應時局的有趣狀況出現。文章中《換日線》為讀著們整理幾個「全球疫情怪現狀」，看完之後你大概會覺得搭飛機「類出國」根本不足為奇⋯⋯。→ 　 ▍「換日線 10X10 亮點人物」網路徵選開跑，成為青年領袖由此報名 >> bit.ly/32UHFvT,Link,,,10/10/20, ,34432,34432,0,37589,37589,0,646,601,645,1,1,35662,32391,0,0,612,0,0,0,0,0,0,0,0,0,0
127628276929_10157199721996930,https://www.facebook.com/cwgroup/posts/10157199721996930,你是否想過，除了傳統雕梁畫棟、橘色屋頂上塑像五彩繽紛的廟宇，台灣寺廟還有沒有其他可能？  當留學巴黎的建築師被汐止媽祖聖筊指定，要設計一間新的媽祖廟，他不斷深思：身為一個現代的設計者，要如何詮釋媽祖精神？作為宗教儀式與信徒的集會場所、信徒心靈療癒的聖殿，應該如何順應時代的變遷，蛻變出全新的建築形式？,Link,,,10/10/20, ,18797,18797,0,20227,20227,0,402,375,394,3,3,18995,17264,0,0,378,0,0,0,0,0,0,0,0,0,0
127628276929_10157203491401930,https://www.facebook.com/cwgroup/posts/10157203491401930,【當愈來愈多國家對中國好感度下降，會是台灣的機會嗎？】  最新報告顯示，英國、德國、荷蘭、瑞典、美國等國家，對中國的負評升至十多年來的最高點。大家更關心的是，自9月起，中國軍機密集越過台灣海峽中線，中國武力侵台可能性會增加嗎？,Link,,,10/10/20, ,35764,35764,0,38994,38994,0,1495,1345,1635,6,6,36470,33058,0,0,1309,0,0,0,0,0,0,0,0,0,0
127628276929_10157195271561930,https://www.facebook.com/cwgroup/posts/10157195271561930,#廣編企劃   每一天我們所做的任何一個決定，都會影響地球和環境。為了解決貧富差距、氣候變遷、性別平權等議題，聯合國啟動「2030永續發展目標」，提出了17項目標，號召全球共同參與、朝向永續大步前行。  玉山金控自2016年開始，從企業策略到本業營運，積極結合企業文化，共同朝向SDGs目標努力，致力於消除貧窮、提升教育，以及促進經濟發展，確保地球永續長存，積極實現團結、正義與和平，為更美好的世界而努力。  #玉山金控 #永續 #SDGs,Link,,,10/10/20, ,13912,13912,0,15750,15750,0,95,60,63,1,1,14859,13078,0,0,85,0,0,0,0,0,0,0,0,0,0
127628276929_10157199301381930,https://www.facebook.com/cwgroup/posts/10157199301381930,#3分鐘搶救爛英文【holiday 和 vacation 差在哪？】  連續兩個週末都遇上國定假日放連假，一次是中秋節，一次是雙十國慶。你知道「國定假日」英文怎麼說嗎？holiday 和 vacation 的意思都是「假期」，用法有何不同？,Link,,,10/10/20, ,28461,28461,0,31188,31188,0,990,961,1013,1,1,28104,25572,0,0,843,0,0,0,0,0,0,0,0,0,0
127628276929_10157202266846930,https://www.facebook.com/cwgroup/posts/10157202266846930,【雙十必讀！台灣教育如何與世界接軌】  教改工程一波接一波，經歷多年108課綱終於上路。  108課綱滿一週年，你了解了多少？ 在一年之際，帶您深入了解台灣教育如何與世界接軌！  👉閱讀完整文章：https://bit.ly/36B3Olb 👉深入了解108課綱素養教育：https://bit.ly/34zWfZE  #108課綱 #素養教育 #2020天下教育特刊 #11月正式出刊 #現正預購中,Link,,,10/10/20, ,34350,34350,0,36279,36279,0,838,690,756,1,1,33985,32293,0,0,740,0,0,0,0,0,0,0,0,0,0
127628276929_10157199356396930,https://www.facebook.com/cwgroup/posts/10157199356396930,【擁抱原始森林下的負離子】#台中 #大雪山  台中大雪山森林遊樂區豐富的自然生態、千年神木、夜晚星空，吸引無數旅人前往。跟著園區導覽，漫步大雪山森林浴步道，每走一步就有鐵杉、扁柏現身。  若不想自行開車，也可坐上「幸福‧森在其中」森林巴士，天天出發，輕鬆走進山林。到大雪山的交通路線與旅遊方式完整一次整理。......→  文章來源：微笑台灣319鄉+,Link,,,10/10/20, ,15313,15313,0,17162,17162,0,301,260,274,1,1,16109,14317,0,0,276,0,0,0,0,0,0,0,0,0,0
127628276929_10157202927606930,https://www.facebook.com/cwgroup/posts/10157202927606930,【你搞得懂流感、感冒和肺炎嗎？】  發燒、頭痛、肌肉痛、流鼻涕、喉嚨痛、咳嗽，你得的是感冒還是流感？  天氣忽冷忽熱，不少人開始感冒流鼻涕，大家對「感冒」、「流感」和「肺炎」常有四大迷思，而易錯估病情，甚至延誤就醫。,Link,,,10/9/20, ,16491,16491,0,18451,18451,0,226,190,194,0,0,17418,15344,0,0,201,0,0,0,0,0,0,0,0,0,0
127628276929_10157199473831930,https://www.facebook.com/cwgroup/posts/10157199473831930,#Off學【江振誠：我想辦一場不一樣的首映會】  國際名廚江振誠的紀錄電影《初心》上映一個月，全台票房破千萬，成為2020紀錄片票房冠軍。  沒有商業娛樂片、熱血勵志故事的光環，為什麼這部片這麼成功？江振誠自有一套獨特見解......  --------------------------------------------- 【給最懂生活的你，歡迎訂閱 Off學電子報】 https://bit.ly/2X9AYSK,Link,,,10/9/20, ,10944,10944,0,11790,11790,0,132,108,114,1,1,11114,10161,0,0,124,0,0,0,0,0,0,0,0,0,0
127628276929_10157199455031930,https://www.facebook.com/cwgroup/posts/10157199455031930,◤美麗台灣生日快樂  一齊將台灣的美轉寄出去！◢ ＃最佳禮物_一起分享美麗台灣。 　 生活在台灣，你的腦中一定記著許多美麗風景：日月潭上煙波飄渺、台北敦化南路綠樹成蔭、花蓮金針花滿山成海、池上阡陌縱橫的稻田...看到美景的當下，是不是有股感動與衝動想告訴全世界，台灣有多美！ 　 在國慶日這天，《天下》邀請您一起將台灣的美分享給身邊及國外的友人，讓世界看見美麗台灣！ -- 🎬 訂閱天下雜誌youtube，看盡天下事： https://bit.ly/30EMsQF 　 #天下雜誌video 中華民國 讚國慶 蔡英文 Tsai Ing-wen  旅行臺灣－交通部觀光局,Video,,,10/9/20, ,84517,84517,0,95641,95641,0,2225,1430,1937,10,10,78919,71798,0,0,1491,420,450,0,0,17035,17648,0,0,4972,201940
127628276929_10157202642261930,https://www.facebook.com/cwgroup/posts/10157202642261930,#一週圖表【2020台灣投資地圖大揭密！最大投資潮回台，哪個縣市衝最快？】 　 「台灣失落了20年，這股投資力道很久不見了！」今年，台灣投資率達23.44%，#創10年來新高。全球經濟衰退5.2%，台灣逆勢正成長1.56%，#成為四小龍唯一！ 　 這場世紀大瘟疫，卻意外造就台灣的黃金時刻，全台投資遍地開花，投資額飆破1.1兆，創造近9.3萬個就業機會。最強勁的資金流、投資熱，通通正湧向台灣！ 　 Google、微軟、亞馬遜都登台；台商大回流，大量的外籍菁英來到台灣，這個專屬台灣的機會之窗，該如何把握契機，趁勢起飛？ 　  【更多精彩內容，請看《天下》深度分析】  🔥2020台灣投資地圖揭密！最大投資潮回台，哪些縣市資金、就業最多？ >> https://bit.ly/33MlSqV  1️⃣2020台灣有多好？直擊10年最強勁的人流、金流，連Google都棄港來台 >> https://bit.ly/3jMoWbU  2️⃣放棄南向，砸22億在嘉義！台商龍頭告白：「回家」是最好的選擇 >> https://bit.ly/3jKGXax,Photo,,,10/9/20, ,62383,62383,0,68261,68261,0,1480,1331,1598,5,5,63554,58045,0,0,1333,0,0,0,0,0,0,0,0,0,0
127628276929_10157193079851930,https://www.facebook.com/cwgroup/posts/10157193079851930,#廣編企劃  【勇於突破不設限，打造極致工藝鉅作】  三星以極致的工藝推出新款折疊手機Galaxy Z Fold2 5G，主螢幕採用超薄可摺式玻璃，發揮玻璃極大的延展特性，翻轉又延展，突破不可能。身為玻璃產業的專家，廖冠傑對這款摺疊手機十分驚豔，「這是目前我見過科技含量最高的手機！」  #手機 #三星 #工藝 #Galaxy #時尚,Link,,,10/9/20, ,10231,10231,0,11709,11709,0,82,75,84,1,1,11028,9615,0,0,76,0,0,0,0,0,0,0,0,0,0
127628276929_10157202260351930,https://www.facebook.com/cwgroup/posts/10157202260351930,【巴菲特寧願忍受低報酬，也要錢進日本的原因是？】  22年前，巴菲特曾說，日本利率僅1%，令人心動，但日本企業報酬率太差，不值得投資。如今，他卻決定出手，是哪些關鍵變化，讓巴菲特對日本五大商社投資65億美元？  🔥更多精彩內容，請看《台灣起跑　亞洲新熱點》https://bit.ly/33yzpCl,Link,,,10/9/20, ,24453,24453,0,26665,26665,0,704,682,738,0,0,24935,22770,0,0,642,0,0,0,0,0,0,0,0,0,0
127628276929_10157203800451930,https://www.facebook.com/cwgroup/posts/10157203800451930,【蔡英文：符合對等尊嚴原則，促成兩岸有意義對話】  今年國慶以「2020民主台灣．自信前行」為主題，總統蔡英文出席發表演說。先對防疫英雄滿滿的感謝，謝謝他們為台灣的付出。  針對經濟戰略、國家安全，小英總統的致詞內容說了什麼？,Link,,,10/9/20, ,30527,30527,0,33639,33639,0,1088,800,932,9,9,31589,28651,0,0,995,0,0,0,0,0,0,0,0,0,0
127628276929_10157202276901930,https://www.facebook.com/cwgroup/posts/10157202276901930,【#天下一週】為你趕進度   📌 美國副總統候選人辯論登場：此次美國大選唯一一場副總統候選人辯論10月7日登場。現任副總統彭斯與民主黨副總統候選人賀錦麗兩位候選人圍繞新冠疫情、中國等內政外交話題激烈交鋒。然而引起最多討論的卻是一隻圍繞著彭斯的一隻蒼蠅。  📌 2020諾貝爾獎：2020年諾貝爾獎本週陸續揭曉，醫學獎由美國、英國的病毒學家與生物化學家3人共同獲得。他們因為發現C肝病毒而獲獎。化學獎由兩位基因編輯技術學者摘下，文學獎美國詩人葛綠珂摘桂冠。  📌 第55屆金曲獎頒獎典禮：因疫情延期的第31屆金曲獎頒獎典禮10月3日登場，最佳國語男歌手由吳青峰奪得，典禮主持人魏如萱抱回最佳國語女歌手獎座，阿爆「kinakaian 母親的舌頭」獲3大獎，成為第31屆金曲獎大贏家。  🔥 更多新聞大事，點開圖卡，一次掌握。  ▌掌握趨勢、報導真相，立即加入《天下》Line http://bit.ly/2W44ZBq,Photo,,,10/9/20, ,33290,33290,0,38039,38039,0,546,484,574,4,4,35646,31351,0,0,504,0,0,0,0,0,0,0,0,0,0
127628276929_10157199351626930,https://www.facebook.com/cwgroup/posts/10157199351626930,【雙十連假台南旅遊攻略】#台南 #國慶 #煙火  2020國慶煙火在台南安平漁光島，除了賞煙火、看表演（文末附交通接駁資訊），不妨安排連假小旅行，順遊台南各地的特色景點，走讀府城的海線文史......→  文章來源： 微笑台灣319鄉+,Link,,,10/9/20, ,18997,18997,0,21180,21180,0,335,283,302,1,1,18736,16741,0,0,302,0,0,0,0,0,0,0,0,0,0
127628276929_10157199850436930,https://www.facebook.com/cwgroup/posts/10157199850436930,【在學運爆紅後，團員也一度陷入迷惘中...】 　 楊大正坦言，太陽花學運爆紅之後，突如其來的知名度，曾讓他一度不知所措。 　 但他接著說：「我很快就理解到，知名度、風頭啊什麼的，隨著時間都會過去。對滅火器來說，最後剩下的有多少，那才是真正的自己。」,Link,,,10/9/20, ,18741,18741,0,20754,20754,0,284,251,280,5,5,19600,17578,0,0,270,0,0,0,0,0,0,0,0,0,0
127628276929_10157202587761930,https://www.facebook.com/cwgroup/posts/10157202587761930,#企業突圍【到Costco必買的科克蘭牛奶、衛生紙，是誰製造的？】 　 Costco年營收1187億美元當中，有1/4來自自家品牌科克蘭（Kirkland Signature）的產品。不是Costco自產，科克蘭的產品到底都是誰生產的？什麼商品，又是科克蘭絕對不碰的地雷？ 　 - 🔥訂閱「#企業突圍電子報」，立即掌握最新產業趨勢、經營管理心法 >> https://bit.ly/2LnMp3F,Link,,,10/9/20, ,71319,71319,0,79321,79321,0,9154,9111,10548,10,10,48330,42587,0,0,3560,0,0,0,0,0,0,0,0,0,0
127628276929_10157196875651930,https://www.facebook.com/cwgroup/posts/10157196875651930,【抗氧化、護眼、保持腸胃道健康】  一種俗稱「仙桃」的蛋黃果，兼具地瓜和焦糖的味道。每100公克仙桃的膳食纖維是蘋果的5~6倍，能夠幫助腸胃道健康，但有這些體質狀況的人不宜多吃→,Link,,,10/9/20, ,15834,15834,0,17029,17029,0,481,453,538,2,2,16045,14732,0,0,439,0,0,0,0,0,0,0,0,0,0
127628276929_10157202298401930,https://www.facebook.com/cwgroup/posts/10157202298401930,【成功的人會有哪些共同的性格特徵？】  心理學家花了45年觀察，高度成功的人似乎都具備7個能令人印象深刻的特質，即使在他們功成名就之前就已出現。而《Inc》認為，這3個特質最為關鍵：,Link,,,10/9/20, ,29119,29119,0,31520,31520,0,1709,1617,1800,1,1,25916,23776,0,0,1058,0,0,0,0,0,0,0,0,0,0
127628276929_10157202892146930,https://www.facebook.com/cwgroup/posts/10157202892146930,侯友宜從小跟著父親幹活，去老家嘉義縣朴子市附近抓豬、殺豬。  7、8歲就學著跟豬搏鬥。侯友宜日後和犯人面對面，都是近距離的生死存亡之戰，他很少帶手銬，卻隨身帶塑膠繩或是童軍繩，繩子一綁，人就跟豬一樣動彈不得。,Link,,,10/9/20, ,93941,93941,0,101143,101143,0,6263,5881,6331,13,13,95929,88010,0,0,5920,0,0,0,0,0,0,0,0,0,0
127628276929_10157201504556930,https://www.facebook.com/cwgroup/posts/10157201504556930,◤女棋士黑嘉嘉：快樂來自於父母的不執著◢ 當孩子說他不上大學你會反對還是支持？她的父母這樣做👇 　　 有多少孩子能夠堅決地對父母說「我決定我不上大學」？被日媒稱讚「千年一遇」的台灣女棋士黑嘉嘉就是其中一位。 能夠做到這樣，關鍵就在於... -- 🎬 訂閱天下雜誌youtube，看盡天下事： https://bit.ly/30EMsQF 　 #天下雜誌video 黑嘉嘉 Joanne Missingham,Video,,,10/9/20, ,91674,91674,0,96742,96742,0,2711,2480,3122,19,19,88165,82941,0,0,2421,643,646,0,0,30662,31206,0,0,9499,290450
127628276929_10157200669106930,https://www.facebook.com/cwgroup/posts/10157200669106930,人最可怕的是不知道要什麼，人最可惜的是知道自己要什麼，卻沒有勇氣走向它。  不能肯定的告訴你什麼樣的人生才是最好的，什麼樣的旅行才是最棒的，都是要你走過體會過才能明白的，而且也只有你自己能明白。,Link,,,10/9/20, ,54804,54804,0,61536,61536,0,2234,1751,1936,4,4,57999,51848,0,0,1988,0,0,0,0,0,0,0,0,0,0
127628276929_10157199314171930,https://www.facebook.com/cwgroup/posts/10157199314171930,#夜間輕讀【善良是需要選擇對象的】 　 這個世代不婚又怎樣？不工作又怎樣？不生孩子又怎樣？畢竟這些嘴砲的人，也從來沒真正在乎過你，只在乎自己的利益。 　 別把你的善良，留給那些得寸進尺的人們，更別把你的選擇，留給那些人送你的選項。  -- ▌升級《天下》LINE，立享3日網站免費暢讀，再送$100折價券 https://maac.io/1ffB2,Link,,,10/9/20, ,93502,93502,0,102872,102872,0,7264,4340,5094,6,6,45572,41378,0,0,1639,0,0,0,0,0,0,0,0,0,0
127628276929_10157201930246930,https://www.facebook.com/cwgroup/posts/10157201930246930,#夜間輕讀【懂得放過自己，也是一種勇敢】  以前的我很拚，總覺得做不到的事，那就是加倍努力，總有一天可以做到。現在我還是相信天下無難事，只怕有心人，只是我會想，那東西真的值得我那麼用力去追求嗎？還是，我只不過是在跟自己賭一口氣呢？  能夠承認自己並不是女超人，對許多事情就是力有未逮，也是一種勇敢。懂得放過自己，才能夠真正享受生命......,Link,,,10/9/20, ,51890,51890,0,56016,56016,0,1865,1516,1707,6,6,52901,48699,0,0,1619,0,0,0,0,0,0,0,0,0,0
127628276929_10157200655196930,https://www.facebook.com/cwgroup/posts/10157200655196930,人們最大的問題，就是想趨吉避凶；一直想逃避或改變無法改變的事情。事實上，人來到世間都是為了要學習，你必須受訓、考試，必須面對愛恨情仇，必須處理生老病死……。  真正治本的方法不是逃離，而是改變面對這些事情的態度……,Link,,,10/9/20, ,42765,42765,0,46235,46235,0,1394,953,1077,2,2,43479,39843,0,0,1175,0,0,0,0,0,0,0,0,0,0
127628276929_10157201898136930,https://www.facebook.com/cwgroup/posts/10157201898136930,#國際視窗【前第一夫人賈桂琳，曾是麥克‧傑克森的編輯】  小說《我的編輯是第一夫人賈桂琳》（The Editor）描述作家史麥爾碰上前第一夫人賈桂琳，透過書稿編輯的過程探索內心、彼此療癒的故事。  這雖然是小說中虛構的情節，不過有件事情是真的：賈桂琳確實當過出版社編輯。她還曾經手麥克‧傑克森的回憶錄《月球漫步》。面對這位個性古怪、難搞的大明星，苦熬4年，才讓這本書順利誕生......,Link,,,10/9/20, ,6415,6415,0,7259,7259,0,93,81,83,0,0,6769,5921,0,0,92,0,0,0,0,0,0,0,0,0,0
127628276929_10157197203856930,https://www.facebook.com/cwgroup/posts/10157197203856930,#週五追影劇【每個人心中都有一段最遺憾的初戀】  《刻在你心底的名字》把那股無處宣洩的執念與情感，鑲嵌在解嚴後的台灣，帶領觀眾認識壓抑年代下，騷動不安的兩個年輕靈魂。  在肝膽相照的兄弟情之外，又多了那麼一些無以名狀的感......,Link,,,10/9/20, ,70086,70086,0,75676,75676,0,6592,5212,5676,4,4,36695,33655,0,0,1155,0,0,0,0,0,0,0,0,0,0
127628276929_10157201824201930,https://www.facebook.com/cwgroup/posts/10157201824201930,【一場運動揭開巨變，當美國不再是白人國家……】  世界第一強權領導人川普染疫，讓美國大選前景令人心驚。為什麼這個統領世界超過七十年的霸權，變得如此撕裂、躁動？  要理解這場選戰，必須先理解背後潛藏的兩股暗流：一個是白人 vs.少數族裔、保守vs.多元的「價值之戰」。一個是競爭國際社會話語權的中美「霸權之爭」。  🔥更多精彩內容，請看《台灣起跑　亞洲新熱點》https://bit.ly/33yzpCl,Link,,,10/9/20, ,26430,26430,0,28070,28070,0,577,511,588,1,1,26258,24393,0,0,522,0,0,0,0,0,0,0,0,0,0
127628276929_10157199423881930,https://www.facebook.com/cwgroup/posts/10157199423881930,◤雲門資深舞者：老師最棒的地方就是，他永遠不會滿足◢ 　 2019年底，#林懷民 與九位資深舞者一起退休。天下雜誌video耗時三個月，製作了一部雲門微紀錄片。 　 一開始刻意安排主角不是林懷民，而是自青春到華髮追隨林懷民並一起退休的資深舞者，以及同樣對雲門影響深遠的藝術家。原以為片中看不見林懷民，卻處處都是林懷民老師的身影... -- 🎬 訂閱天下雜誌youtube，看盡天下事： https://bit.ly/30EMsQF 　 #天下雜誌video　雲門,Video,,,10/9/20, ,61062,61062,0,66346,66346,0,1357,1184,1618,4,4,59366,53574,0,0,1154,525,526,0,0,15837,16456,0,0,12677,600382
127628276929_10157201867471930,https://www.facebook.com/cwgroup/posts/10157201867471930,【北醫大推線上諮詢服務，台灣醫師隔海看歐美病患】  新冠疫情讓病人不敢出門就醫，北醫大新創團隊推出遠距諮詢服務，15分鐘29.99美元的收費，意外在海外大受歡迎。不僅用戶遍佈美洲、歐洲、東南亞與紐澳，滿意度更高達9成以上。  這會是台灣網路醫療服務進軍海外市場的起點嗎？,Link,,,10/9/20, ,41849,41849,0,44634,44634,0,947,814,940,1,1,41999,39397,0,0,857,0,0,0,0,0,0,0,0,0,0
127628276929_10157201694221930,https://www.facebook.com/cwgroup/posts/10157201694221930,【第一名平均月薪是台積電1.6倍】  比薪水薪資查詢平台公布半導體產業薪資調查，台積電平均月薪排行僅排第6名，平均年薪排行第5。  究竟是哪些企業超越了台積電？,Link,,,10/9/20, ,589356,589356,0,633049,633049,0,88880,87754,103718,14,14,117571,108538,0,0,9918,0,0,0,0,0,0,0,0,0,0
127628276929_10157201922331930,https://www.facebook.com/cwgroup/posts/10157201922331930,【聰明的人連假做這6件事】  最聰明、最成功的人，利用時間的方式跟一般人都不一樣。這些行為都非常容易模仿，只要照著做，你的職涯和生活都會大有斬穫。,Link,,,10/9/20, ,28960,28960,0,32762,32762,0,1825,1718,1832,1,1,25540,23154,0,0,1061,0,0,0,0,0,0,0,0,0,0
127628276929_10157199406366930,https://www.facebook.com/cwgroup/posts/10157199406366930,【契約兒童】 #瑞士黑暗歷史 　 當今的瑞士是個繁榮富裕、吸引無數觀光客的國家，但其實在這裡，還存在著一段較不為人知的黑暗歷史： 　 當時，如果孩子的雙親離世、父母離異、母親未婚，或僅只因出生貧困，政府便有權把孩童強制送往寄養家庭照護，或帶至精神病院、孤兒院和監獄，成為契約兒童。 　 這些「寄養家庭」，大都為需要廉價勞力的農家：孩子們「被寄養」後，得強忍著思鄉之苦大量勞動，甚至遭到虐待、無法回到原生家庭 >>  　 ▍「換日線 10X10 亮點人物」網路徵選開跑，成為青年領袖由此報名 >> bit.ly/32UHFvT,Link,,,10/9/20, ,33004,33004,0,35950,35950,0,953,798,825,2,2,33854,30815,0,0,867,0,0,0,0,0,0,0,0,0,0
127628276929_10157199406051930,https://www.facebook.com/cwgroup/posts/10157199406051930,一開始，大家都以為這個努力念書、好不容易拿到留學獎學金，可以任意選擇一個國家去留學的男孩，會去英國或美國，繼續增進英語能力。沒想到男孩卻打定主意，就是要去芬蘭。  為什麼是芬蘭？包括他父母在內，大家都無法想像一個15歲從未出過國的小男生，一個人去語言不通的北歐小國生活。然而，我某方面可以理解他的選擇：,Link,,,10/9/20, ,15424,15424,0,17216,17216,0,279,253,271,1,1,16207,14429,0,0,251,0,0,0,0,0,0,0,0,0,0
127628276929_10157200665911930,https://www.facebook.com/cwgroup/posts/10157200665911930,為什麼姊妹可以讓你成為更好的人？兄弟難道不行嗎？擁有姊妹的好處是什麼？幾個研究作了分析。  有姊姊妹妹的你，有同樣的體會嗎？,Link,,,10/9/20, ,16666,16666,0,18484,18484,0,401,367,412,0,0,17297,15624,0,0,356,0,0,0,0,0,0,0,0,0,0
127628276929_10157199720281930,https://www.facebook.com/cwgroup/posts/10157199720281930,【1982法式冰淇淋，讓世界美食在台灣發光】  雙十國宴上，不僅有著各式美食招待外國貴賓，曾經還有一款特色的甜點，是來自台南的手工法式冰淇淋，口感更被總統蔡英文形容為：「很綿密、非常的濃，但是很清爽！」 研發一年，只為找回記憶中爺爺的味道，這款冰淇淋背後還有什麼故事？  #CSR #CSR天下 #企業社會責任 #1982法式冰淇淋 #雙十國慶 #國宴 #國慶晚宴 #在地食材 #社會企業,Link,,,10/9/20, ,20123,20123,0,22627,22627,0,296,201,226,1,1,20662,18402,0,0,232,0,0,0,0,0,0,0,0,0,0
